"instrument","UniqueID","Date","Site","Researchers","Analyzer","Tree_Tag","Species","Height_m","Type","DBH_cm","Distance_cm","Air_Temp_C","Humidity_RH","Soil_Temp_C","VWC_1","VWC_2","VWC_3","Stem_Temp_C","ChamberID","Vol_L","comp_start_time","start_time","comp_end_time","Notes","CO2_best.flux","CO2_model","CO2_quality.check","CO2_LM.flux","CO2_LM.r2","CO2_LM.p.val","CO2_LM.RMSE","CO2_HM.flux","CO2_HM.r2","CO2_HM.RMSE","CO2_LM.diagnose","CO2_HM.diagnose","CO2_nb.obs","CO2_flux.term","CO2_MDF","CO2_g.fact","CH4_best.flux","CH4_model","CH4_quality.check","CH4_LM.flux","CH4_LM.r2","CH4_LM.p.val","CH4_LM.RMSE","CH4_HM.flux","CH4_HM.r2","CH4_HM.RMSE","CH4_LM.diagnose","CH4_HM.diagnose","CH4_nb.obs","CH4_flux.term","CH4_MDF","CH4_g.fact","allan_sd_CO2","allan_sd_CH4","n_meas_pts","flat_sd_CO2","flat_sd_CH4","t_sec","CO2_MDF_goflux","CH4_MDF_goflux","CO2_MDF_wass99","CH4_MDF_wass99","CO2_MDF_wass95","CH4_MDF_wass95","CO2_MDF_wass90","CH4_MDF_wass90","CO2_MDF_chr99","CH4_MDF_chr99","CO2_MDF_chr95","CH4_MDF_chr95","CO2_MDF_chr90","CH4_MDF_chr90","CO2_below_MDF_goflux","CO2_below_MDF_wass99","CO2_below_MDF_wass95","CO2_below_MDF_wass90","CO2_below_MDF_chr99","CO2_below_MDF_chr95","CO2_below_MDF_chr90","CO2_below_any_MDF","CO2_below_all_MDF","CH4_below_MDF_goflux","CH4_below_MDF_wass99","CH4_below_MDF_wass95","CH4_below_MDF_wass90","CH4_below_MDF_chr99","CH4_below_MDF_chr95","CH4_below_MDF_chr90","CH4_below_any_MDF","CH4_below_all_MDF","CH4_best.r2","CO2_best.r2","CH4_noise_floor","CH4_SNR"
"LGR1","2 10.5 stem 2","07-18-2023","Swamp Rd","HB JG NH","LGR #1",2,"bg",11.7,"stem","15","0","26.1","73.3","na","na","na","na","27.7","C5","0.76","12:00:00","na","12:08:00","",3.71141162662588,"HM","",2.90625265990258,0.99557028233041,0,12.261610026636,3.71141162662588,0.999800152082933,2.60440960918675,"Noise (LM.MAE)","Noise (HM.MAE)",365,1.6548011926896,0.000911736194319336,1.27704369197903,0.378318620494706,"HM","",0.259110159264821,0.962996822906094,3.53459055090287e-262,3.21242742189263,0.378318620494706,0.973307625550147,2.72839611018571,"Noise (LM.MAE)","Noise (HM.MAE)",365,1.6548011926896,0.00638215336023535,1.46006865021471,1.15824636822801,2.64051047232264,365,0.962151472354527,2.53139849513298,365,0.0015867956642229,0.00408033170800175,0.0112360454987343,0.0295617784558784,0.00854957449075957,0.0224937347411359,0.00717502909285233,0.0188773372697071,0.0407925778953824,0.0929968200898259,0.0309794477585146,0.0706253509417669,0.0259783870349895,0.0592241900355667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.973307625550147,0.999800152082933,0.0119712873394764,31.6021668987233
"LGR1","4 9.1 stem 2","07-19-2023","Swamp Rd","HB JG NH","LGR #1",4,"hem",9.1,"stem","23.5","0","25.8","61.1","na","38.4","33.3","17.1","23.5","C5","0.76","12:20:00","na","12:25:00","",1.95926861355521,"HM","",1.40581536437505,0.990881295394102,6.52117157418778e-241,5.43642364246718,1.95926861355521,0.998854583192045,1.92676387330111,"Noise (LM.MAE)","Noise (HM.MAE)",236,1.67567303825688,0.00142610471341011,1.39368843391906,-0.00525538937236384,"HM","AICc",-0.00525877578788898,-0.00206423944984757,0.473311116281729,4.52451781065708,-0.00525538937236384,-0.00206505512669275,4.52451966256399,"Noise (LM.MAE)","Noise (HM.MAE)",236,1.67567303825688,0.00998273299387078,0.999356044893008,1.52991341878427,4.33187472366961,236,0.962151472354527,2.53139849513298,236,0.00248510831944876,0.00639027853572539,0.0175969665005885,0.0462972159773212,0.0133896374774496,0.0352278296450008,0.011236937995836,0.0295641265953191,0.0846326137370273,0.239633090176339,0.0642045022500386,0.181791895559515,0.0538164970286491,0.152378768845689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.00206505512669275,0.998854583192045,0.0307576511845747,0.170864457133823
"LGR1","2 9.1 branch 1","07-18-2023","Swamp Rd","HB JG NH","LGR #1",2,"bg",9.1,"branch","8","15","29.5","62.3","na","na","na","na","26","Stem A","0.15","13:52:15","na","13:57:15","",1.63512696649803,"HM","",0.842855969980248,0.965942021309612,4.81381184499572e-265,7.04268616065345,1.63512696649803,0.997993396118142,1.70946307738113,"Noise (LM.MAE)","Noise (HM.MAE)",360,2.32232376434973,0.0012937736848745,1.93998384627489,0.596839263967582,"HM","",0.306089321947699,0.909452986295644,5.11387724735406e-189,4.29741498845419,0.596839263967582,0.939733883154708,3.50595900063093,"Noise (LM.MAE)","Noise (HM.MAE)",360,2.32232376434973,0.00905641579412149,1.94988593581047,1.50974980258923,3.62994118205376,360,0.962151472354527,2.53139849513298,360,0.00225781477089557,0.00580580941087433,0.0159875087041663,0.0420627693637615,0.0121649913755986,0.0320058137895247,0.0102091825889762,0.0268601256505167,0.0756631702172625,0.181919452524752,0.0574599576017327,0.13815286881302,0.0481835774642872,0.115849362481342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.939733883154708,0.997993396118142,0.0234163851952089,25.4881041199176
"LGR1","4 5.6 stem 2","07-19-2023","Swamp Rd","HB JG NH","LGR #1",4,"hem",5.6,"stem","27.5","0","24.1","65","na","38.4","33.3","17.1","21.1","D2","2.3","12:37:00","na","12:41:30","",2.0137796261575,"HM","",1.97888907584112,0.998948918018836,0,2.0502641834398,2.0137796261575,0.998966195053353,2.03346173911804,"Noise (LM.MAE)","Noise (HM.MAE)",245,2.19996081268208,0.0018032465677722,1.01763138254808,0.00730630998584982,"LM","HM.flux is NA",0.00730630998584982,-0.00115224571535255,0.397248997302963,4.2985123918568,NA,NA,NA,"Noise (LM.MAE) | MDF (LM)","HM.flux is NA",245,2.19996081268208,0.0126227259744054,NA,1.69592716439727,4.11193437128606,245,0.962151472354527,2.53139849513298,245,0.0031428011609744,0.00808148869964846,0.0222540668810543,0.058549940453172,0.0169332531221372,0.0445510012744536,0.0142108339917128,0.0373883788725849,0.118608972737424,0.2875785717574,0.0899899063095814,0.218188962705064,0.0754333543596701,0.182895238100137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.00115224571535255,0.998966195053353,0.0369228346169382,0.197880527366067
"LGR1","2 11.7 leaf 2","07-18-2023","Swamp Rd","HB JG NH","LGR #1",2,"bg",10.5,"leaf","na","90","26.1","73.3","na","na","na","na","24.4","leaf A","0.76","13:24:00","na","13:28:15","leaf sample #1",-0.423858645470217,"LM","MAE | AICc",-0.423858645470217,0.997193179176985,2.61594103238256e-266,1.67953990228936,-0.493904672042212,0.992897400268458,2.6738470025773,"Noise (LM.MAE)","Noise (HM.MAE)",209,0.803465664560279,0.000776295328077564,1.1652579871157,-0.00198461530928905,"HM","AICc | MDF",-0.00197512641130451,-0.00343379843307812,0.591943829970496,3.96299486190336,-0.00198461530928905,-0.00343443123213882,3.96299611333171,"Noise (LM.MAE) | MDF (LM)","Noise (HM.MAE) | MDF (HM)",209,0.803465664560279,0.00543406729654295,1.00480419781247,1.22836339502974,4.0024314603451,209,0.962151472354527,2.53139849513298,209,0.00134551666313922,0.00345989999092943,0.00952755719416547,0.0250667848427061,0.0072495754805964,0.0190734671091088,0.00608403553186503,0.0160069581892442,0.0368304599092949,0.120006336916587,0.0279295425023635,0.091004079116017,0.0234069277398235,0.0762678408970547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.00343443123213882,0.997193179176985,0.0153866806370485,0.128982680287159
"LGR1","2 11.7 leaf_s 1","07-18-2023","Swamp Rd","HB JG NH","LGR #1",2,"bg",10.5,"leaf","na","180","26.1","73.3","na","na","na","na","27.7","leaf A","0.76","13:28:30","na","13:31:30","leaf sample #2",0.370658793278517,"HM","AICc",0.364868308580519,0.992900540593155,2.09002651912593e-193,1.98481426587221,0.370658793278517,0.992882381548797,1.98737751038053,"Noise (LM.MAE)","Noise (HM.MAE)",180,0.798964128371424,0.00089269735013567,1.01587006753348,-0.0098479438221496,"HM","AICc",-0.0097721267153457,0.0220353666416618,0.0260987151539967,3.74909103548241,-0.0098479438221496,0.0220306303821657,3.74910011905391,"Noise (LM.MAE)","Noise (HM.MAE)",180,0.798964128371424,0.00624888145094969,1.00775850631213,1.32306464186164,3.84789350469205,180,0.962151472354527,2.53139849513298,180,0.00155354136072221,0.00399482064185712,0.0110005729198844,0.0289422554921114,0.00837040199153503,0.0220223359978628,0.00702466279146919,0.0184817269734317,0.0458725907181937,0.133412108738367,0.0347670635793678,0.101113697616488,0.0291306756390685,0.0847212857424273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.0220306303821657,0.992882381548797,0.0170796048891241,0.576590845401847
"LGR1","4 5.6 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",4,"hem",5.6,"stem","27.5","0","24.1","65","na","38.4","33.3","17.1","21.1","C5","0.76","12:28:30","na","12:35:30","",1.50934323592415,"HM","",1.25273003086417,0.996909948791797,0,4.39126341844586,1.50934323592415,0.999355796805396,2.00501713584406,"Noise (LM.MAE)","Noise (HM.MAE)",368,1.6764210213321,0.000916077060837213,1.20484318148178,0.00200116739249069,"LM","HM.flux is NA",0.00200116739249069,-0.00187073920101821,0.57514101289637,4.30261773603443,NA,NA,NA,"Noise (LM.MAE) | MDF (LM)","HM.flux is NA",368,1.6764210213321,0.00641253942586049,NA,1.55225063923531,4.46194431937305,368,0.962151472354527,2.53139849513298,368,0.00159442216702781,0.00409994271521438,0.0112900485026776,0.0297038591228446,0.00859066570073996,0.0226018447738036,0.00720951392334166,0.0189680660691882,0.0549294898498148,0.157894813509099,0.0417162232394759,0.11991327985587,0.034982133554928,0.100556139678483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.00187073920101821,0.999355796805396,0.0203263512310063,0.0984518750929611
"LGR1","5 0.5 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",5,"rm",0.5,"stem","na","0","na","na","17.5","43","2.353 s","2.358 s","na","S6","2.3","16:23:30","na","16:28:30","",3.15263964606467,"HM","",2.50842260442343,0.995944087928897,0,6.93679515228268,3.15263964606467,0.99952847461027,2.36519605213468,"Noise (LM.MAE)","Noise (HM.MAE)",328,2.16994684974653,0.00133125573604082,1.25682157404626,0.498464513165876,"HM","",0.325230857314409,0.935158676122054,5.94919965523567e-196,3.71076173358783,0.498464513165876,0.947905041217657,3.32609754800642,"Noise (LM.MAE)","Noise (HM.MAE)",328,2.16994684974653,0.00931879015228572,1.5326482772328,1.30332965376924,3.4255586400192,328,0.962151472354527,2.53139849513298,328,0.00231549206527831,0.0059541224535728,0.0163959196410879,0.0431372891881599,0.0124757537099488,0.0328234223762403,0.0104699825612246,0.0275462844064396,0.0670219760372781,0.176154749814591,0.0508878621671311,0.133749244033993,0.0426691449417613,0.112147880388334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.947905041217657,0.99952847461027,0.0226624395717429,21.9951833335452
"LGR1","2 7 leaf 1","07-18-2023","Swamp Rd","HB JG NH","LGR #1",2,"bg",7,"leaf","na","100","28.6","63","na","na","na","na","25.6","leaf A","0.76","14:14:30","na","14:18:00","leaf sample #5",-0.25396217882607,"LM","MAE | AICc",-0.25396217882607,0.994061905107379,7.94810184353364e-225,1.41540300961887,-0.276214639743707,0.993646470084973,1.46410294669365,"Noise (LM.MAE)","Noise (HM.MAE)",202,0.801492171481435,0.000797504648240234,1.0876211608378,0.00249315090295548,"LM","HM.flux is NA",0.00249315090295548,-0.00225228831965074,0.459878530173602,3.44219300268002,NA,NA,NA,"Noise (LM.MAE) | MDF (LM)","HM.flux is NA",202,0.801492171481435,0.00558253253768163,NA,1.31780487834431,3.63643155035235,202,0.962151472354527,2.53139849513298,202,0.00138872405949754,0.00357100472442224,0.00983350728106692,0.0258717325165613,0.00748237473890422,0.0196859566277356,0.00627940682817438,0.016520975596773,0.0407943098201277,0.112570318825305,0.0309317389482328,0.0853549362785312,0.0259217237573577,0.0715299932940036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.00225228831965074,0.994061905107379,0.0144285713848293,0.172792637362343
"LGR1","4 9.1 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",4,"hem",9.1,"stem","23.5","0","25.8","61.1","na","38.4","33.3","17.1","23.5","C5","0.76","12:07:00","na","12:17:00","",1.83630100218697,"HM","",1.35903349290451,0.993240026646476,0,6.26090203678211,1.83630100218697,0.999637430866133,1.44997271868588,"Noise (LM.MAE)","Noise (HM.MAE)",326,1.67501517102022,0.00103077856678167,1.35118156526257,0.0197590038473308,"HM","AICc",0.0196414801449353,0.0843533647934679,5.57536405522413e-08,3.55482896807691,0.0197590038473308,0.0843387634833431,3.55485756257402,"Noise (LM.MAE)","Noise (HM.MAE)",326,1.67501517102022,0.0072154499674717,1.00598344429892,1.19102730791348,3.50005873753452,326,0.962151472354527,2.53139849513298,326,0.00179832917134073,0.00462427501201901,0.0127339069840357,0.033502617729897,0.00968930628935957,0.025492343008887,0.00813152217000398,0.0213938486566113,0.0475692539806613,0.139791238980649,0.0361174874081935,0.10613805959017,0.0302841169512615,0.0889955985387699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.0843387634833431,0.999637430866133,0.0179835935117552,1.09872389155232
"LGR1","4 14.2 leaf 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",4,"hem",14.2,"leaf","na","70","24.4","69.3","na","38.4","33.3","17.1","20.9","leaf A","0.76","10:41:00","10:04:00","10:47:00","leaf sample #6",-2.38954636068111,"HM","",-1.38391603422526,0.974942998312819,2.95940574296719e-255,11.1991120731697,-2.38954636068111,0.997446765523847,3.57490404853723,"Noise (LM.MAE)","Noise (HM.MAE)",318,1.80724029895331,0.00114021469965509,1.72665559295931,-0.0144640299099348,"LM","g-fact. > 2",-0.0144640299099348,0.0164141654173576,0.0126421667986303,5.18329438330028,-0.0372018585815412,0.0231894387383275,5.16541138789181,"Noise (LM.MAE)","Noise (HM.MAE) | Exaggerated curvature (g-fact)",318,1.80724029895331,0.0079815028975856,2.57202583326992,1.51439195935159,4.85691402519965,318,0.962151472354527,2.53139849513298,318,0.00198910095796748,0.00511483103477352,0.0140847554409243,0.0370566690920514,0.010717174991849,0.0281966420318972,0.00899413677754559,0.023663367939336,0.0669107144555998,0.214594105224038,0.0507999128020954,0.162924008836562,0.0425942187241975,0.136606944481239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.0164141654173576,0.997446765523847,0.0276025495436866,0.524010649343915
"LGR1","2 9.1 leaf 1","07-18-2023","Swamp Rd","HB JG NH","LGR #1",2,"bg",9.1,"leaf","na","50","29.5","62.3","na","na","na","na","25.5","leaf A","0.76","14:01:30","na","14:06:30","Leaf sample #4",-0.33513259300757,"LM","MAE | AICc",-0.33513259300757,0.997210641650461,0,1.74941918939414,-0.397814207310763,0.994427943333383,2.47428816214498,"Noise (LM.MAE)","Noise (HM.MAE)",275,0.798895525858864,0.000583135420334937,1.18703526786419,0.00214445649453715,"LM","HM.flux is NA",0.00214445649453715,0.000631098192193646,0.279735163285301,3.23488372404105,NA,NA,NA,"Noise (LM.MAE) | MDF (LM)","HM.flux is NA",275,0.798895525858864,0.00408194794234456,NA,1.0102291945564,3.08537461676235,275,0.962151472354527,2.53139849513298,275,0.00101677612382037,0.0026145671755381,0.00719975674679407,0.0189423951610838,0.00547833814209799,0.0144133822243183,0.00459756629906192,0.0120960916707209,0.0228381734626865,0.0697508259261202,0.0173330966016792,0.0529375874038107,0.0145312163587648,0.04438027167063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.000631098192193646,0.997210641650461,0.00896324355247254,0.239250052950485
"LGR1","5 1 stem 2","07-19-2023","Swamp Rd","HB JG NH","LGR #1",5,"rm",1,"stem","na","0","na","na","17.5","43","2.353 s","2.358 s","na","S6","2.3","16:10:30","na","16:15:00","",2.75167263710978,"HM","",2.59147205401074,0.998257706796759,0,4.0224883385465,2.75167263710978,0.998501661653704,3.73026014088735,"Noise (LM.MAE)","Noise (HM.MAE)",281,2.16873687520071,0.0015490977680005,1.06181837185977,0.539606029251283,"HM","AICc",0.53456118605209,0.953753219232127,1.78250095965665e-188,4.37313513339999,0.539606029251283,0.953624530769712,4.37928009948364,"Noise (LM.MAE)","Noise (HM.MAE)",281,2.16873687520071,0.0108436843760035,1.00943735409682,2.42758903917833,4.24430432589718,281,0.962151472354527,2.53139849513298,281,0.00270127368797241,0.0069461323405005,0.0191276260371281,0.0503243461732301,0.0145543255101841,0.0382920971933825,0.0122143750048941,0.032135740987554,0.145778732486214,0.254873990172764,0.110645326719317,0.193448080072916,0.0927616938488526,0.162181016690327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.953624530769712,0.998501661653704,0.0327572217122673,16.4728875357951
"LGR1","5 2 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",5,"rm",2,"stem","na","0","na","na","17.5","43","2.353 s","2.358 s","na","S6","2.3","15:28:00","na","15:32:00","",5.97688923148421,"HM","",5.65928055517633,0.999698107150646,0,3.70880071292493,5.97688923148421,0.99990472491604,2.08351559095229,"Noise (LM.MAE)","Noise (HM.MAE)",286,2.17476888381642,0.00153152738296931,1.05612174077805,0.393419258613805,"HM","AICc",0.369988226513525,0.955193816302061,9.077577171027e-194,3.02173182725171,0.393419258613805,0.95544461862529,3.01326289725361,"Noise (LM.MAE)","Noise (HM.MAE)",286,2.17476888381642,0.0107206916807852,1.06332912893223,1.46686266125629,3.01097239858255,286,0.962151472354527,2.53139849513298,286,0.00266143045222289,0.00684367830571601,0.0188454974557409,0.0495820723349855,0.0143396521784667,0.0377272965726187,0.0120342154657034,0.0316617453647284,0.0867765473866516,0.178122871299843,0.0658658933730453,0.135200378462405,0.0552209682524999,0.113349951309607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95544461862529,0.99990472491604,0.0228956960925435,17.1831097435789
"LGR1","5 1 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",5,"rm",1,"stem","na","0","na","na","17.5","43","2.353 s","2.358 s","na","S6","2.3","15:58:00","na","16:02:00","",6.41535324142412,"HM","",6.23175200051854,0.999255053059766,0,5.13617466953849,6.41535324142412,0.999312701962714,4.93343790360112,"Noise (LM.MAE)","Noise (HM.MAE)",229,2.17094664282366,0.00190433916037163,1.02946221879342,0.571132906558941,"HM","AICc",0.559834045401798,0.973473796774535,3.97797442752906e-181,2.78942447916455,0.571132906558941,0.973491125079456,2.78852061270599,"Noise (LM.MAE)","Noise (HM.MAE)",229,2.17094664282366,0.0133303741226014,1.02018251881955,3.09732172689534,2.79945062194029,229,0.962151472354527,2.53139849513298,229,0.00331804072047284,0.00853210470978731,0.0234949321720915,0.0618146286240561,0.017877434973298,0.0470351221076434,0.0150032163796719,0.0394731187935671,0.228825093220987,0.206818860298099,0.173576513487251,0.156883566345942,0.145487109071014,0.131495535138157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.973491125079456,0.999312701962714,0.0265391175958597,21.5204180958919
"LGR1","4 12 leaf 1","07-19-2023","Swamp Rd","HB JG NH","LGR #1",4,"hem",12,"leaf","na","50","25","65.2","na","38.4","33.3","17.1","20","leaf A","0.76","11:21:00","na","11:24:00","Leaf sample #7",-0.720280841077985,"LM","MAE | AICc",-0.720280841077985,0.998456253866097,1.04575474257694e-277,0.890941740129737,-0.7969804559077,0.997275045341454,1.1838978765738,"Noise (LM.MAE)","Noise (HM.MAE)",198,1.80946458871443,0.00183701988701972,1.10648570731789,0.0012341140509567,"LM","HM.flux is NA",0.0012341140509567,-0.00489919278132955,0.842540914784057,2.73944097214028,NA,NA,NA,"Noise (LM.MAE) | MDF (LM)","HM.flux is NA",198,1.80946458871443,0.012859139209138,NA,0.894834483319722,2.79424641626465,198,0.962151472354527,2.53139849513298,198,0.0031985485154043,0.00822483903961104,0.0226488119795765,0.0595885057696238,0.0172336170379881,0.0453412518601711,0.0144629073360649,0.0380515780703104,0.0638136346651166,0.199267041330719,0.0483823406974185,0.151080657511891,0.0405446643862354,0.126606411880321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.00489919278132955,0.998456253866097,0.025535807789763,0.0483287648903529
"LGR2","2 10.5 branch 3","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",10.5,"branch","5","150","26.1","73.3","na","na","na","na","27.7","Stem A","0.15","11:50:00","na","?","",0.933521982924681,"LM","g-fact. > 2",0.933521982924681,0.933907931518942,1.22203754313191e-23,11.7714287028974,2.24703501580369,0.998640830600523,1.6880732914016,"Noise (LM.MAE)","Noise (HM.MAE) | Exaggerated curvature (g-fact)",39,2.32715386562619,0.00122804953331197,2.40705099280451,-0.000398763070249436,"HM","AICc | MDF",-0.000379882809353713,-0.0258505514979113,0.837926468117408,0.539358083100264,-0.000398763070249436,-0.0257864530431831,0.539341232419783,"MDF (LM)","MDF (HM)",39,2.32715386562619,0.00859634673318381,1.04970022446618,1.71239691427955,0.485334752712661,39,1.24175817057262,0.700944186550361,39,0.0208847141786966,0.0537035507452198,0.190859858505568,0.107736040265884,0.14522641242179,0.0819769999771185,0.121877847289724,0.0687972670939701,0.832379530190897,0.235916515662635,0.621107650228728,0.17603694874592,0.517160522952878,0.14657581570432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.0257864530431831,0.933907931518942,0.0289602216896923,0.0137693376287712
"LGR2","2 10.5 branch 2","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",10.5,"branch","6","15","26.1","73.3","na","na","na","na","24.4","Stem A","0.15","11:30:00","na","11:35:00","",0.109322637025464,"LM","g-fact. > 2",0.109322637025464,0.698807094473567,5.05240117957619e-06,1.61642936812455,0.739148513482614,0.97001004560274,0.510061173802581,"Noise (LM.MAE)","Noise (HM.MAE) | Exaggerated curvature (g-fact)",19,2.32338876388757,0.00258154307098619,6.76116615546377,0.0326456869353194,"LM","g-fact. > 2",0.0326456869353194,0.602111024632393,5.71138007400424e-05,0.593991951537818,0.0773195993151738,0.716728970903928,0.501188027131462,"","Exaggerated curvature (g-fact)",19,2.32338876388757,0.0180708014969033,2.36844761356581,0.788032630333662,0.563992102341196,19,1.24175817057262,0.700944186550361,19,0.0427992667031921,0.11005525723678,0.391131136256858,0.22078461220163,0.297614030261814,0.167996337202793,0.249765567617136,0.140986970547534,0.837850753953463,0.599646753168445,0.609927526671397,0.43652292405394,0.502903684551201,0.35992634747253,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.602111024632393,0.698807094473567,0.0689669954474138,0.473352314734534
"LGR2","2 3 stem 1","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",3,"stem","28","0","29.9","56.8","na","na","na","na","25.8","C5","0.76","14:18:30","na","14:20:30","",2.19550979933315,"HM","AICc",2.16446895481687,0.999611194170008,4.82172910169747e-22,0.999350718448547,2.19550979933315,0.999614261080371,0.995519015418835,"Noise (LM.MAE)","Noise (HM.MAE)",14,1.63691538170295,0.00251833135646607,1.01434109020007,1.08115889442668,"HM","AICc",1.06615229875106,0.998774543972304,4.72864193328228e-19,0.874250971940215,1.08115889442668,0.998744825098681,0.884796590704468,"","",14,1.63691538170295,0.0176283194952625,1.01407547091837,0.704150729602697,0.82570948513751,14,1.24175817057262,0.700944186550361,14,0.0409228845425737,0.105230274538047,0.373983377823884,0.211105093378395,0.28456619790044,0.160631133206131,0.238815481517213,0.134805896506018,0.754450656286269,0.884692774962092,0.538152058979891,0.631054177557548,0.440212993382001,0.516207722061703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.998744825098681,0.999614261080371,0.0965440397885438,11.1986083946217
"LGR2","3 0.5 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",3,"bg",0.5,"stem","na","0","na","na","na","na","na","na","na","S6","2.3","13:21:30","na","13:24:30","",3.21760242786148,"HM","AICc",3.17086798999367,0.999850957412785,4.91702229137099e-38,1.03485298096716,3.21760242786148,0.999855665999404,1.01877841519719,"Noise (LM.MAE)","Noise (HM.MAE)",21,2.19216618375317,0.00219216618375317,1.01473868922178,1.33361437861744,"HM","AICc",1.32321786385167,0.999085610774091,1.50017500135061e-30,1.07004039087167,1.33361437861744,0.99896590494165,1.13843791977719,"","",21,2.19216618375317,0.0153451632862722,1.0078569939613,0.571092715304342,0.61563520897224,21,1.24175817057262,0.700944186550361,21,0.0365361030625528,0.0939499793037073,0.333893746459636,0.188475410150494,0.254061756663143,0.143412071350158,0.21321534743155,0.12035520426376,0.51167003678227,0.551577846429748,0.374331413407783,0.403527468907328,0.309250497118414,0.333370553180327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99896590494165,0.999855665999404,0.0642654612684171,20.7516503001097
